text,id,created,is_retweet,favorites,retweets
b'RT @EMILYveMeAlone: The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/\xe2\x80\xa6',1378854220296646656,2021-04-04 23:37:18,True,0,6
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378854092085297155,2021-04-04 23:36:48,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378854051086008325,2021-04-04 23:36:38,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378854035235557379,2021-04-04 23:36:34,True,0,35
"b'On the Arizona coach, Adia Barnes, mother of a 6 month old pumping at halftime...\n\xe2\x80\x9c... for those who think this is\xe2\x80\xa6 https://t.co/VYdqkooW2K'",1378854022921207811,2021-04-04 23:36:31,False,1,0
b'RT @EMILYveMeAlone: The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/\xe2\x80\xa6',1378853988968370178,2021-04-04 23:36:23,True,0,6
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853976343478277,2021-04-04 23:36:20,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853759611252746,2021-04-04 23:35:28,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853741445574658,2021-04-04 23:35:24,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853667072266241,2021-04-04 23:35:06,True,0,35
b'Loved that Arizona coach Adia Barnes was a little behind the team coming out of the locker room at halftime of the\xe2\x80\xa6 https://t.co/p5AfkHlN0i',1378853654162153473,2021-04-04 23:35:03,False,0,0
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853442035257347,2021-04-04 23:34:13,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853288473460738,2021-04-04 23:33:36,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853224115998721,2021-04-04 23:33:21,True,0,35
b'RT @SeifertESPN: \xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from @sportsiren on Ar\xe2\x80\xa6',1378853094130393091,2021-04-04 23:32:50,True,0,35
b'RT @EMILYveMeAlone: The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/\xe2\x80\xa6',1378853011485786114,2021-04-04 23:32:30,True,0,6
b'\xe2\x80\x9cLet\xe2\x80\x99s normalize working mothers and all that they have to do to make it happen.\xe2\x80\x9d Tremendous report from\xe2\x80\xa6 https://t.co/uEjxryomvr',1378852974911438851,2021-04-04 23:32:21,False,176,35
b'Arizona coach Adia Barnes pumping at halftime of the national championship because she has a 6-month-old. #workingmothers',1378852880640139265,2021-04-04 23:31:59,False,0,0
b'RT @EMILYveMeAlone: The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/\xe2\x80\xa6',1378852524896235521,2021-04-04 23:30:34,True,0,6
b'RT @EMILYveMeAlone: The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/\xe2\x80\xa6',1378852295060901890,2021-04-04 23:29:39,True,0,6
b'The way Arizona\xe2\x80\x99s coach Adia Barnes was literally pumping breast milk during halftime for her 6 month old https://t.co/979P36pmD4',1378852226035224579,2021-04-04 23:29:23,False,47,6
